node ID: 2302, ground truth SMILE: C1=CC=C(C(=C1)C(=O)O)C(=O)O
node ID: 8586, ground truth SMILE: CC(C)(C)[C@@H]([C@H](CC1=CC=C(C=C1)Cl)N2C=NC=N2)O
top 10 test cadidates: 
smiles: CCCCC(CN1C=NC=N1)(CO)C2=CC=C(C=C2)Cl, s:  0.00023
smiles: CCCCCC(CN1C=NC=N1)(C2=CC=C(C=C2)Cl)O, s:  0.00022
smiles: CCCCC(CN1C=NC=N1)(C2=C(C=C(C=C2)Cl)C)O, s:  0.00021
smiles: CC(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O, s:  0.00021
smiles: CC(C)(C)C(CC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O, s:  0.00020
smiles: CC(C)(CC1=CC=CC=C1Cl)C(C)(CN2C=NC=N2)O, s:  0.00020
smiles: CCCCC(C(CC1=CC=C(C=C1)Cl)N2C=NC=N2)O, s:  0.00020
smiles: CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(N2C=NC=N2)O, s:  0.00020
smiles: CC(C)C(CC1=CC=C(C=C1)Cl)C(CC2=NC=NN2)O, s:  0.00020
smiles: CCCCCOC(CN1C=NC=N1)C2=CC=C(C=C2)Cl, s:  0.00020
node ID: 8579, ground truth SMILE: CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl
top 10 test cadidates: 
smiles: C1CC2(CCC1C(=O)[O-])CN(C(=O)O2)C3=C(N=CC=C3)F, s:  0.00019
smiles: C1CC2(CCC1C(=O)[O-])CN(C(=O)O2)C3=NC(=CC=C3)F, s:  0.00019
smiles: CC(C)(CC(=O)N1C=NC=N1)COC2=CC=C(C=C2)Cl, s:  0.00019
smiles: CC(C)(C)C(C(=O)N1C=NC=N1)OC2=CC=C(C=C2)Cl, s:  0.00019
smiles: COC1=CC=C(C=C1)CCCN=C2C=NNC(=O)C2Cl, s:  0.00019
smiles: CCCCC1=CC=C(C=C1)N2C(=C(N=N2)Cl)CC(=O)O, s:  0.00018
smiles: COC1=NC=C(C(=N1)NCCC2=CC=C(C=C2)CO)Cl, s:  0.00018
smiles: CC1=C2CCCCC2=C(C(=C1C3=NOC(=N3)CN)O)Cl, s:  0.00018
smiles: CC1=CC(OC2=CC(=C(C=C12)C(=O)N=C(N)N)Cl)(C)C, s:  0.00018
smiles: CC(C)(C)C1=CC=C(C=C1)N2C(=C(N=N2)Cl)CC(=O)O, s:  0.00018
node ID: 10381, ground truth SMILE: CCCCCCCCCCCCCCCCCC(=O)NCCO
top 10 test cadidates: 
smiles: CCCCCCCCCCCCCCCCCC(N)OC(=O)C, s:  0.00210
smiles: C(CCCCCCCCCC(N)O)CCCCCCCCC=O, s:  0.00210
smiles: CCCCCCCCCCCCCC=CC(C(CO)N)OCC, s:  0.00210
smiles: CCCCCCCCCCCCC/C=C(/C)\[C@H]([C@H](CCO)N)O, s:  0.00208
smiles: CCCCCCCCCCCCC/C=C/[C@H]([C@H](COCC)N)O, s:  0.00208
smiles: CCCCCCCCCC1CCC(CC1)CCC(CO)(CO)N, s:  0.00207
smiles: CCCCCC/C=C/CCCCCCCCCC(C(CO)N)O, s:  0.00207
smiles: CCCCCCCCCCCCCCC/C=C/[C@H]([C@H](CO)N)O, s:  0.00207
smiles: CCCCCCCCCCC/C=C/CCCC[C@H]([C@H](CO)N)O, s:  0.00207
smiles: CCCCCCCCCCCCCC/C=C/C[C@H]([C@H](CO)N)O, s:  0.00207
node ID: 12690, ground truth SMILE: C(COCCOCCOCCOCCOCCOCCOCCO)O
top 10 test cadidates: 
smiles: C1CC2=C(NC1)N=C(C=C2)CCCCN(CC[C@@H](C(=O)O)N)CC(F)F, s:  0.00218
smiles: C1CC2=C(NC1)N=C(C=C2)CCCCN(CC(F)F)C(CCC(=O)O)N, s:  0.00218
smiles: CC1=CC=C(C=C1)CNC(=O)NC(CC(C)C)C(=O)NCC(CN)(F)F, s:  0.00218
smiles: CC(C)(C)OC(=O)NCCN1CCN(CC1)C2=C(C=C(C=C2)N)C(F)F, s:  0.00216
smiles: C[C@H]1C2=C(N(N=C2CCN1C(=O)OC(C)(C)C)C3CCC(CC3)(F)F)N, s:  0.00210
smiles: C[C@@H]1CC2=NN3CC(CCC(C3=C2CN1C(=O)OC(C)(C)C)(F)F)CN, s:  0.00208
smiles: C[C@@H]1CN(C[C@@H](O1)C)C2=NC(=C(C=C2)NC3CCC(CC3)N)OC(F)F, s:  0.00208
smiles: CCOCCOCCOCCOOCCOCCOCCOCCO, s:  0.00201
smiles: CN(C)C(CNC(=O)N1CCN(CC1)CC(F)F)C2=CC=C(C=C2)OC, s:  0.00200
smiles: COCCOCCOCC(C(CO)OCCOCCOCCO)OC, s:  0.00199
node ID: 10821, ground truth SMILE: CCCCCCCC/C=C\CCCCCCCCCCCC(=O)N
top 10 test cadidates: 
smiles: CCCCC/C=C\C/C=C\CCCCCCCC[C@@H]([C@H](CC)N)O, s:  0.00339
smiles: CC(=CCCCCCCCCCCCCCCCCCC(=O)N)C, s:  0.00331
smiles: CCCCCCCC/C=C/CCCCCCCC(=O)C(CCC)N, s:  0.00328
smiles: CCCCCCCC/C=C/CCCCCCCC(=O)CC(C)(C)N, s:  0.00328
smiles: CCCCCCCCCCCC/C=C\CCCCCCCC(=O)N, s:  0.00327
smiles: CCCCCCCCCCCCC=CCCCCCCCC(=O)N, s:  0.00327
smiles: CCCCCCCCCCC=CCCCCCCCCCC(=O)N, s:  0.00327
smiles: CCCCCCCCCC/C=C/CCCCCCCCCC(=O)N, s:  0.00327
smiles: CCCCCCCCCC=CCCCCCCCCCCC(=O)N, s:  0.00326
smiles: CCC(CC)CCCCCCC/C=C\CCCCCCCC(=O)N, s:  0.00326
node ID: 10997, ground truth SMILE: CCCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl
top 10 test cadidates: 
smiles: COC(=O)C1=C(N=C(S1)N2CCC(CC2)C3=CC(=NN3)N)Cl, s:  0.00042
smiles: CC(C1=NN=C2N1CCCC2)NC3=NC(=C(S3)C(=O)OC)Cl, s:  0.00040
smiles: CN1C=NN=C1[C@@H]2C[C@H](CN2C(=O)NC3=C(SC=C3)Cl)OC, s:  0.00040
smiles: CCCSC1=NC(=C(C(=N1)Cl)[N+](=O)[O-])NC2CCC(C2)C#N, s:  0.00040
smiles: CC1=CC(=C(C=C1)CCNC(=O)C2=C(C=CS2)SC(F)F)C, s:  0.00040
smiles: C1CC(OC(C1)OCC2=C(C=CC=C2Cl)Cl)CN3C=NC=N3, s:  0.00040
smiles: CCC1=NN2CC(CCC2=N1)NC3=NC(=C(S3)C(=O)OC)Cl, s:  0.00040
smiles: COC(=O)C1=C(N=C(S1)NCC2=NN=C3N2CCCCC3)Cl, s:  0.00040
smiles: C1CC(OC(C1)OCC2=C(C=C(C=C2)Cl)Cl)CN3C=NC=N3, s:  0.00039
smiles: CC(C)(C)C(=O)OC(CN1C=NC=N1)C2=C(C=C(C=C2)Cl)Cl, s:  0.00039
node ID: 13114, ground truth SMILE: COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC
top 10 test cadidates: 
smiles: COC1=CC(=CC(=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC, s:  0.00033
smiles: COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC, s:  0.00029
smiles: COC1=CC=CC(=C1)C2=C(C(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC, s:  0.00029
smiles: COC1=C(C(=CC=C1)OC)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC, s:  0.00028
smiles: COC1=CC(=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC, s:  0.00028
smiles: COC1=CC(=C(C=C1)OC)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC, s:  0.00028
smiles: COCOC1=C(C2=C(C(=C1OC)OC)OC(=CC2=O)C3=CC=C(C=C3)OC)OC, s:  0.00027
smiles: CCC1=CC=C(C=C1)CN2C(=O)C=CC(=N2)C3=CC=C(C=C3)OCC(F)(F)P, s:  0.00026
smiles: CCCC1CCN2C(=NC(=C(C2=O)Br)C3=CC=C(C=C3)C(C)(C)C)C1, s:  0.00026
smiles: CCN(CC)C1=C(C=C(C=C1)C(C)C2=CC=CCC=C2C(=O)NC)Br, s:  0.00026
node ID: 13178, ground truth SMILE: CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl
top 10 test cadidates: 
smiles: CC(=O)N(C1=CC(=CC=C1)Cl)C2=NC(=CS2)/C=N\NC(=O)C(=O)NC3CC3, s:  0.00055
smiles: CN1C=CN=C1SC2=C(C=C(C=C2)Cl)NC(=O)CN3C=CC(=O)N(C3=O)C, s:  0.00054
smiles: CC(C)OP1(=S)OC[C@@]2([C@@H](O1)[C@H]([C@@H](O2)N3C=CC(=C)NC3=O)F)N=[N+]=[N-], s:  0.00053
smiles: C=CCNC(=O)C(=O)N/N=C\C1=C(C=CC(=C1)Cl)OCC2=CC=CC=C2Cl, s:  0.00053
smiles: C1CC1NC(=O)C(=O)N/N=C\C2=CC(=C(C=C2)OCC3=CC=CC=C3Cl)Cl, s:  0.00053
smiles: C=CCNC(=O)C(=O)N/N=C\C1=CC(=C(C=C1)OCC2=CC=CC=C2Cl)Cl, s:  0.00053
smiles: C1CC1NC(=O)C(=O)N/N=C\C2=C(C=CC(=C2)Cl)OCC3=CC=CC=C3Cl, s:  0.00053
smiles: CC1=NC(=O)N(C=C1)[C@H]2[C@@H]([C@H]3[C@](O2)(COP(=S)(O3)OC(C)C)N=[N+]=[N-])F, s:  0.00053
smiles: CC1=C(C=C(C=C1)N2C=NN=C2SCC(=O)NNC(=O)C3=C(OC=C3)C)Cl, s:  0.00052
smiles: CC1=C(C=C(C=C1)OC2=C(C=C(C=C2Cl)CN3C(=O)NC(=O)C(=N3)C)Cl)C, s:  0.00052
node ID: 13632, ground truth SMILE: CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl
top 10 test cadidates: 
smiles: CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl, s:  0.00037
smiles: CC[C@@H]1CCN([C@@H](C1)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl)C, s:  0.00028
smiles: CCC[C@@H]1CCC(N1C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@@H](C)Cl, s:  0.00027
smiles: CCCC[C@H]1CN([C@@H]1C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@H](C)Cl)C, s:  0.00026
smiles: CCC[C@H]1CCN[C@H](C1)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl, s:  0.00026
smiles: CCC[C@@H]1C[C@@H](N(C1)C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@@](O2)(C)S)O)O)O)[C@H](C)Cl, s:  0.00026
smiles: CCCC[C@@H]1C[C@H](N(C1)C)C(=O)NC([C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)S)O)O)O)[C@H](C)Cl, s:  0.00025
smiles: CCCC[C@@H]1C[C@H](NC1)C(=O)NC([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)C(C)Cl, s:  0.00025
smiles: CCCCC[C@H]1CN[C@@H]1C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@H](C)Cl, s:  0.00024
smiles: C[C@@H]([C@H]([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)SC)O)O)O)NC(=O)[C@@H]2[C@H](CN2)CCC(C)C)Cl, s:  0.00024
node ID: 13404, ground truth SMILE: CCC1=CC=C(C=C1)C2OCC3C(O2)C(OC(O3)C4=CC=C(C=C4)CC)C(CO)O
top 10 test cadidates: 
smiles: CC(C)C1=CC=C(C=C1)CNC2=NC(=NN2C(=O)CCC3=CC=CC=C3)C4=CC=CO4, s:  0.00016
smiles: CCCCN1C(=O)CCC2=C1C=CC(=C2)NP(=O)(CC3=C(C=C(C=C3)C)C)OC, s:  0.00016
smiles: C1C(CN(C1=O)C2=CC(=NC=C2)NC(=O)NCCCC3=CC=CC=C3)C4=CC=CC=C4, s:  0.00016
smiles: CCCN1C(=O)CCC2=C1C=CC(=C2)NP(=O)(CC3=C(C=C(C=C3)C)C)OCC, s:  0.00016
smiles: CCCNC(=O)[C@@H](C)N(CC1=CC=CC=C1Cl)C(=O)CCC2=CC=C(C=C2)CC, s:  0.00016
smiles: CCCNC(=O)[C@@H](C)N(CC1=CC=C(C=C1)Cl)C(=O)CCC2=CC=C(C=C2)CC, s:  0.00016
smiles: CCC1=CC=C(C=C1)CCC(=O)N(CC2=CC(=CC=C2)Cl)[C@@H](C)C(=O)NC(C)C, s:  0.00016
smiles: CCC1=CC=C(C=C1)CCC(=O)N(CC2=CC=C(C=C2)Cl)[C@H](CC)C(=O)NCC, s:  0.00016
smiles: CCC1=CC=C(C=C1)CCC(=O)N(CC2=CC=C(C=C2)Cl)[C@@H](C)C(=O)NC(C)C, s:  0.00016
smiles: CCC1=CC=C(C=C1)CCC(=O)N(CC2=CC=CC=C2Cl)[C@@H](C)C(=O)NC(C)C, s:  0.00016
node ID: 13634, ground truth SMILE: CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)OC(=O)C
top 10 test cadidates: 
smiles: CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)OC(=O)C, s:  0.00062
smiles: CCCCCCOC(=O)CC(CC(=O)O)(C(=O)OCCCCCC)OC(=O)C, s:  0.00057
smiles: CCCCOC(=O)CC(CC(=O)OC(=O)C)(C(=O)OCCCC)OCCCC, s:  0.00051
smiles: CCCCCCOC(=O)CC(CC(=O)OCCCCCC)(C(=O)O)OC(=O)C, s:  0.00051
smiles: CCCCCCCCCCCCOC(=O)CC(CC(=O)O)(C(=O)O)OC(=O)C, s:  0.00047
smiles: CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)OCC=O, s:  0.00046
smiles: CCCCCC(=O)OC(CC(=O)OCCCC)(C(=O)OCCCC)OC(=O)C, s:  0.00046
smiles: CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)OOC=C, s:  0.00045
smiles: CCCCCCCCOC(=O)C(CC(=O)OCCCC)(CC(=O)OC(=O)C)O, s:  0.00042
smiles: CCCCOC(=O)CC(CC(=O)O)(CC(=O)OCCCC)C(=O)OCCCC, s:  0.00042
node ID: 13871, ground truth SMILE: CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)C(C(C)C)C(=O)O
top 10 test cadidates: 
smiles: CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)C(C(C)C)C(=O)O, s:  0.00049
smiles: CCCCC(=O)N(CC1=CC(=C(C=C1)C2=CC=CC=C2)C3=NNN=N3)C(C(C)C)C(=O)O, s:  0.00044
smiles: CCCCC(=O)N(CC1=CC(=CC=C1)C2=CC=CC=C2C3=NNN=N3)C(C(C)C)C(=O)O, s:  0.00040
smiles: CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)C(CCC)C(=O)O, s:  0.00040
smiles: CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=C(C=C2)C3=NNN=N3)[C@@H](C(C)C)C(=O)O, s:  0.00039
smiles: CCCCC(=O)N(C(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)C(C)C)C(=O)O, s:  0.00038
smiles: CCCCC(=O)N(CC1=CC=CC=C1C2=CC=CC=C2C3=NNN=N3)[C@@H](C(C)C)C(=O)O, s:  0.00037
smiles: CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)[C@H](C(C)C)OC=O, s:  0.00037
smiles: CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC(=CC=C2)C3=NNN=N3)C(C(C)C)C(=O)O, s:  0.00037
smiles: CC(C)C(C(=O)O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)C(=O)C(C)(C)C, s:  0.00036
node ID: 14032, ground truth SMILE: CCNC1=CC2=C(C=C1C)C(=C3C=C(C(=NCC)C=C3O2)C)C4=CC=CC=C4C(=O)OCC
top 10 test cadidates: 
smiles: C1CN(CCN1)C2=C(C=C(C=C2)N3C[C@@H](OC3=O)C[NH+]=C(C(CC4=CC=CC=C4)N)O)F, s:  0.00018
smiles: CCNC(=O)C1=CC(=CN(C1=O)C)C2=C(C=CC(=C2)C(=O)C=C)CC3=C(C=C(C=C3C)C)C, s:  0.00018
smiles: CCC(=N)C(=[N+]=CC)NC1CCC2=C(C1)C(=C(S2)NC(=O)C3CC3)C(=O)NCC4CC4, s:  0.00018
smiles: CC(C)CCNC1=NC=NC2=C1SC3=C2C4=C(COC(C4)(C)C)C(=[NH+]3)N5CCOCC5, s:  0.00018
smiles: CC(C(=O)NC)[N+]1(CCOCC1)C2=CC3=C(S2)C=C(N3)C4=NNC5=C4CCC(C5)(C)C, s:  0.00018
smiles: CCN1CCN(CC1)C2=C(C=C(C=C2)C(=O)NC3=C(C4=C(S3)CCCCC4)C(=O)[NH3+])N, s:  0.00018
smiles: CC(C)C1=NC2=C(C3=C1COC(C3)(C)C)C4=C(S2)C(=NC=N4)N5CC[NH+](CC5)CCO, s:  0.00018
smiles: CCOC1=CC=C(C=C1)/C=C/2\CC(CC3=C2OC(=C(C3C4=CC=C(C=C4)OCC)C#N)N)C, s:  0.00018
smiles: CCNC(=NC)NSN1C=C(N1)C2=NC(=NC=C2)N3CCCC(C3)/C(=C/C=C)/C(=C)O, s:  0.00018
smiles: CCOC1=CC=CC=C1/C=C/2\CC(CC3=C2OC(=C(C3C4=CC=CC=C4OCC)C#N)N)C, s:  0.00018
node ID: 17400, ground truth SMILE: C(CCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCO)CO
top 10 test cadidates: 
smiles: C(CCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCO)CO, s:  0.11904
smiles: CCCCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO, s:  0.07550
smiles: CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC, s:  0.06770
smiles: CCCCCCCCCCCCCCCCOCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCO, s:  0.06352
smiles: C(CCO)CC(CCCO)C(CCCO)C(CCCO)C(CCCO)C(CCCO)C(CCCO)C(CCCO)C(CCCO)O, s:  0.06122
smiles: CCCCCCCCCCCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCCOCCOCCO, s:  0.05927
smiles: CCCCCCCCCCCCCCOCC(C)OCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCO, s:  0.05927
smiles: CCCCCCCCCCCCCCCOCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCO, s:  0.05927
smiles: CCCCCCCCCCCCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCCOCCOCCOCCO, s:  0.05927
smiles: CCCCCCCCCCCCOCCOCCOCCOC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO, s:  0.05866
