ID1,ID2,Similarity
C1=CC=C(C=C1)CCCC(=O)O,C1C=C([CH+]C=C1C=O)[O-],0.073170731707317
C1=CC=C(C=C1)CCCC(=O)O,CC1=CC(=O)C(=O)C=C1,0.088235294117647
C1=CC=C(C=C1)CCCC(=O)O,C1C=CC=CC(=O)C1=O,0.0833333333333333
C1=CC=C(C=C1)CCCC(=O)O,CC1=CC=CC(=O)C1=O,0.0833333333333333
C1=CC=C(C=C1)CCCC(=O)O,C1C=CC(=O)C(=O)C=C1,0.0967741935483871
C1=CC=C(C=C1)CCCC(=O)O,C1C2C1C(=O)C(=O)C=C2,0.1081081081081081
C1=CC=C(C=C1)CCCC(=O)O,C1C=CC2C1C(=O)C2=O,0.081081081081081
C1=CC=C(C=C1)CCCC(=O)O,C=C1CC=CC(=O)C1=O,0.081081081081081
C1=CC=C(C=C1)CCCC(=O)O,C=C1C=CCC(=O)C1=O,0.081081081081081
C1=CC=C(C=C1)CCCC(=O)O,C=C1CC(=O)C(=O)C=C1,0.1142857142857142
C1=CC=C(C=C1)CCCC(=O)O,C/C=C\1/C(=C)C(=O)C1=O,0.0555555555555555
C1=CC=C(C=C1)CCCC(=O)O,CC=C1C(=C)C(=O)C1=O,0.0555555555555555
C1=CC=C(C=C1)CCCC(=O)O,C1[CH+]C=CC(=C1C=O)[O-],0.073170731707317
C1=CC=C(C=C1)CCCC(=O)O,C1C=C2CC1C(=O)C2=O,0.0789473684210526
C1=CC=C(C=C1)CCCC(=O)O,CC1=C(C(=O)C1=O)C=C,0.0555555555555555
C1=CC=C(C=C1)CCCC(=O)O,C1C2C=CC1C(=O)C2=O,0.09375
C1=CC=C(C=C1)CCCC(=O)O,C1[C@H]2C=C[C@H]1C(=O)C2=O,0.09375
C1=CC=C(C=C1)CCCC(=O)O,C1[C@@H]2C=C[C@@H]1C(=O)C2=O,0.09375
C1=CC=C(C=C1)CCCC(=O)O,C1[C@H]2C13C[C@@H]3C(=O)C2=O,0.0625
C1=CC=C(C=C1)CCCC(=O)O,C1[C@@H]2C=C[C@H]1C(=O)C2=O,0.09375
C1=CC=C(C=C1)CCCC(=O)O,C1C2C13CC3C(=O)C2=O,0.0625
C1=CC=C(C=C1)CCCC(=O)O,C1[C@@H]2C13C[C@H]3C(=O)C2=O,0.0625
C1=CC=C(C=C1)CCCC(=O)O,C1[C@@H]2C=CC1C(=O)C2=O,0.09375
C1=CC=C(C=C1)CCCC(=O)O,C1C2=CC(=O)C=C2CO1,0.088235294117647
C1=CC=C(C=C1)CCCC(=O)O,C1=CC2C(O2)C(=O)C=C1,0.1052631578947368
C1=CC=C(C=C1)CCCC(=O)O,C1C2(O1)C=CC(=O)C=C2,0.0833333333333333
C1=CC=C(C=C1)CCCC(=O)O,C=C1CC(=O)C=CC1=O,0.1142857142857142
C1=CC=C(C=C1)CCCC(=O)O,C=C1C(=O)CC=CC1=O,0.081081081081081
C1=CC=C(C=C1)CCCC(=O)O,C1C=CC(=O)C=CC1=O,0.0857142857142857
C1=CC=C(C=C1)CCCC(=O)O,C=C1CC(=O)C(=C)C1=O,0.088235294117647
C1=CC=C(C=C1)CCCC(=O)O,C1C(=O)C=CC=CC1=O,0.1333333333333333
C1=CC=C(C=C1)CCCC(=O)O,C1C(=O)C2C=CC2C1=O,0.1290322580645161
C1=CC=C(C=C1)CCCC(=O)O,C1C(=O)C2C3C2C3C1=O,0.0967741935483871
C1=CC=C(C=C1)CCCC(=O)O,C1C2C=C1C(=O)CC2=O,0.1111111111111111
C1=CC=C(C=C1)CCCC(=O)O,C=C=C1C(=O)CCC1=O,0.0588235294117647
C1=CC=C(C=C1)CCCC(=O)O,C1CC(=O)C2=CC2C1=O,0.081081081081081
C1=CC=C(C=C1)CCCC(=O)O,CC1=CC(=O)C=CC1=O,0.0909090909090909
C1=CC=C(C=C1)CCCC(=O)O,C1C2C1C(=O)C=CC2=O,0.09375
C1=CC=C(C=C1)CCCC(=O)O,C1CC12C(=O)C=CC2=O,0.09375
C1=CC=C(C=C1)CCCC(=O)O,C1[C@@H]2[C@H]1C(=O)C=CC2=O,0.09375
C1=CC=C(C=C1)CCCC(=O)O,CC=C1C(=O)C=CC1=O,0.0909090909090909
C1=CC=C(C=C1)CCCC(=O)O,C1=CC(C(=C=O)C=C1)O,0.1052631578947368
C1=CC=C(C=C1)CCCC(=O)O,C1=CNC(=O)C(=C1)[N+]#N,0.1351351351351351
C1=CC=C(C=C1)CCCC(=O)O,C1C(=O)CC2=COC=C21,0.1212121212121212
C1=CC=C(C=C1)CCCC(=O)O,C1=CC(=O)NC=C1[N+]#N,0.1052631578947368
C1=CC=C(C=C1)CCCC(=O)O,C1=CN=CC(=C1[N+]#N)O,0.1025641025641025
C1=CC=C(C=C1)CCCC(=O)O,C#CC1CC=CC(=O)O1,0.0714285714285714
C1=CC=C(C=C1)CCCC(=O)O,CC1(C=CC(=O)O1)C#C,0.073170731707317
C1=CC=C(C=C1)CCCC(=O)O,CC1=CC(=O)OC1C#C,0.073170731707317
C1=CC=C(C=C1)CCCC(=O)O,CC1C(=CC(=O)O1)C#C,0.073170731707317
C1=CC=C(C=C1)CCCC(=O)O,CC1C(=COC1=O)C#C,0.073170731707317
C1=CC=C(C=C1)CCCC(=O)O,C#CC1=CC(=O)OCC1,0.075
C1=CC=C(C=C1)CCCC(=O)O,C#CC1COC(=O)C=C1,0.073170731707317
C1=CC=C(C=C1)CCCC(=O)O,C#CC1=COC(=O)CC1,0.075
C1=CC=C(C=C1)CCCC(=O)O,COC1=CC(=C=O)C=C1,0.0769230769230769
C1=CC=C(C=C1)CCCC(=O)O,C1C=CC2=CC(=O)OC21,0.073170731707317
C1=CC=C(C=C1)CCCC(=O)O,CC1=C(C(=O)OC1)C#C,0.075
C1=CC=C(C=C1)CCCC(=O)O,C1C(C#CC=CC1=O)O,0.1
C1=CC=C(C=C1)CCCC(=O)O,C1C2C=CC1C23C(=O)O3,0.0833333333333333
C1=CC=C(C=C1)CCCC(=O)O,CC1C=C(OC1=O)C#C,0.073170731707317
C1=CC=C(C=C1)CCCC(=O)O,C#CC1=CCCC(=O)O1,0.073170731707317
C1=CC=C(C=C1)CCCC(=O)O,C#CC1=CCOC(=O)C1,0.1
C1=CC=C(C=C1)CCCC(=O)O,C#CC1=CCC(=O)OC1,0.073170731707317
C1=CC=C(C=C1)CCCC(=O)O,C#CC1CC(=O)C=CO1,0.0714285714285714
C1=CC=C(C=C1)CCCC(=O)O,C#C[C@@H]1CC(=O)C=CO1,0.0714285714285714
C1=CC=C(C=C1)CCCC(=O)O,C=CC1=C(C(=O)C1=C)O,0.081081081081081
C1=CC=C(C=C1)CCCC(=O)O,C1=CC=C(C(=O)C=C1)O,0.2857142857142857
C1=CC=C(C=C1)CCCC(=O)O,C=C1C=CC(=O)C(=C1)O,0.1111111111111111
C1=CC=C(C=C1)CCCC(=O)O,C=C1C=CC=C(C1=O)O,0.1081081081081081
C1=CC=C(C=C1)CCCC(=O)O,C1=CC(=O)C2(C1C=C2)O,0.1052631578947368
C1=CC=C(C=C1)CCCC(=O)O,C1=CC(=O)[C@@]2([C@H]1C=C2)O,0.1052631578947368
C1=CC=C(C=C1)CCCC(=O)O,C1=CC(=O)[C@@]2(C1C=C2)O,0.1052631578947368
C1=CC=C(C=C1)CCCC(=O)O,C1=CC(=O)[C@]2(C1C=C2)O,0.1052631578947368
C1=CC=C(C=C1)CCCC(=O)O,C1CC1=C2C=CC(=O)O2,0.081081081081081
C1=CC=C(C=C1)CCCC(=O)O,C=CC1=COC(=O)C=C1,0.1052631578947368
C1=CC=C(C=C1)CCCC(=O)O,C=CC1=CC=COC1=O,0.131578947368421
C1=CC=C(C=C1)CCCC(=O)O,C1=CC=COC(=O)C=C1,0.0857142857142857
C1=CC=C(C=C1)CCCC(=O)O,C#CC1CC(=O)OC=C1,0.0714285714285714
C1=CC=C(C=C1)CCCC(=O)O,C=C1C=CC(=O)OC1=C,0.1142857142857142
C1=CC=C(C=C1)CCCC(=O)O,C1=CC2C=CC1C(=O)O2,0.0857142857142857
C1=CC=C(C=C1)CCCC(=O)O,C1C2=CC=CC2C(=O)O1,0.073170731707317
C1=CC=C(C=C1)CCCC(=O)O,C1=CC(=O)C=CC(=C1)O,0.1875
C1=CC=C(C=C1)CCCC(=O)O,C1=CC(=CC(=O)C=C1)O,0.2258064516129032
C1=CC=C(C=C1)CCCC(=O)O,C=C1C=CC(=O)C=C1O,0.1142857142857142
C1=CC=C(C=C1)CCCC(=O)O,C=C1C=C(C=CC1=O)O,0.1111111111111111
C1=CC=C(C=C1)CCCC(=O)O,C=C1C(=O)C=CC=C1O,0.1081081081081081
C1=CC=C(C=C1)CCCC(=O)O,C1C=CC2=C1OC(=O)C2,0.1052631578947368
